PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTORENEW,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3603959,3601094,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,156.00000,USD,08-01-2023,07-31-2024,82673379,35882284,7696745.01,13.00000,07-31-2024,07-31-2025,,12,166.92000,13.91000,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MCKAY ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3601095,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,390.00000,USD,08-01-2023,07-31-2024,82673386,35882285,7696745.01,32.50000,07-31-2024,07-31-2025,,12,428.20999,35.68450,9.80000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MCKINLEY ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3601096,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,418.20001,USD,08-01-2023,07-31-2024,82673389,35882286,7696745.01,34.85000,07-31-2024,07-31-2025,,12,447.47000,37.28950,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MEADOW PARK MDL SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3600687,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,78.00000,USD,08-01-2023,07-31-2024,82672350,35882287,7696745.01,6.50000,07-31-2024,07-31-2025,,12,83.46000,6.95500,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CMTY SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3601097,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,169.80000,USD,08-01-2023,07-31-2024,82673401,35882288,7696745.01,14.15000,07-31-2024,07-31-2025,,12,181.69000,15.14050,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MONTCLAIR ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3603980,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,532.20001,USD,08-01-2023,07-31-2024,82674758,35882289,7696745.01,44.35000,07-31-2024,07-31-2025,,12,569.45001,47.45450,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MOUNTAIN VIEW MDL SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3600351,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,304.79999,USD,08-01-2023,07-31-2024,82672229,35882290,7696745.01,25.40000,07-31-2024,07-31-2025,,12,326.14001,27.17800,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NANCY RYLES ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3601099,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,184.20000,USD,08-01-2023,07-31-2024,82673413,35882291,7696745.01,15.35000,07-31-2024,07-31-2025,,12,197.09000,16.42450,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","RALEIGH HILLS ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3601917,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,382.20001,USD,08-01-2023,07-31-2024,82674097,35882292,7696745.01,31.85000,07-31-2024,07-31-2025,,12,408.95001,34.07950,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SCHOLLS HEIGHTS ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3615353,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,233.39999,USD,08-01-2023,07-31-2024,82674860,36200717,7696745.01,19.45000,07-31-2024,07-31-2025,,12,249.74001,20.81150,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","JACKSON ELEM SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3646968,3600208,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,110.40000,USD,08-01-2023,07-31-2024,82672193,36200718,7696745.01,9.20000,07-31-2024,07-31-2025,,12,120.34000,10.02800,9.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","VERNONIA HIGH SCH","VERNONIA SCH DIST 47J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3601954,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,285.60001,USD,08-01-2023,07-31-2024,82674134,36200719,7696745.01,23.80000,07-31-2024,07-31-2025,,12,305.59000,25.46600,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ORENCO ELEM SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3601545,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,861.59998,USD,08-01-2023,07-31-2024,82673908,36200720,7696745.01,71.80000,07-31-2024,07-31-2025,,12,921.90997,76.82600,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","GLENCOE HIGH SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3601123,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,777.00000,USD,08-01-2023,07-31-2024,82673580,36200721,7696745.01,64.75000,07-31-2024,07-31-2025,,12,831.39001,69.28250,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","HILLSBORO HIGH SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3600117,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,832.20001,USD,08-01-2023,07-31-2024,82671956,36200722,7696745.01,69.35000,07-31-2024,07-31-2025,,12,890.45001,74.20450,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","LIBERTY HIGH SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3601567,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,445.20001,USD,08-01-2023,07-31-2024,82673933,36200723,7696745.01,37.10000,07-31-2024,07-31-2025,,12,476.35999,39.69700,7.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","EVERGREEN MDL SCH","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3602734,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,1054.80005,USD,08-01-2023,07-31-2024,82674579,37104344,7696745.01,87.90000,07-31-2024,07-31-2025,,12,1054.80005,87.90000,0.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MOUNTAINSIDE HIGH SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3602735,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,465.60001,USD,08-01-2023,07-31-2024,82674586,37104345,7696745.01,38.80000,07-31-2024,07-31-2025,,12,521.23999,43.43665,11.95000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SATO ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3647350,3600184,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,174.60001,USD,08-01-2023,07-31-2024,82672070,36978293,7696745.01,14.55000,07-31-2024,07-31-2025,,12,183.33000,15.27750,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CLATSKANIE HIGH SCH","CLATSKANIE SCH DIST 6J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3647350,3600183,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,238.20000,USD,08-01-2023,07-31-2024,82672056,36978294,7696745.01,19.85000,07-31-2024,07-31-2025,,12,251.94000,20.99475,5.77000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CLATSKANIE ELEM SCH","CLATSKANIE SCH DIST 6J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600862,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,345.60001,USD,08-01-2023,07-31-2024,82672683,37586348,7696745.01,28.80000,07-31-2024,07-31-2025,,12,362.88000,30.24000,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ROSEWAY HEIGHTS 6-8 SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600873,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,270.00000,USD,08-01-2023,07-31-2024,82672756,37586349,7696745.01,22.50000,07-31-2024,07-31-2025,,12,290.54001,24.21174,7.61000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SCOTT ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600854,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,129.00000,USD,08-01-2023,07-31-2024,82672641,37586350,7696745.01,10.75000,07-31-2024,07-31-2025,,12,138.84000,11.56974,7.63000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SKYLINE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600910,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,279.00000,USD,08-01-2023,07-31-2024,82673014,37586351,7696745.01,23.25000,07-31-2024,07-31-2025,,12,292.95001,24.41250,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SUNNYSIDE ENVIRONMENTAL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600874,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,333.00000,USD,08-01-2023,07-31-2024,82672769,37586352,7696745.01,27.75000,07-31-2024,07-31-2025,,12,349.64999,29.13750,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","VERNON ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600875,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,138.00000,USD,08-01-2023,07-31-2024,82672775,37586353,7696745.01,11.50000,07-31-2024,07-31-2025,,12,144.89999,12.07500,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","VESTAL ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3601864,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,187.80000,USD,08-01-2023,07-31-2024,82674032,37586354,7696745.01,15.65000,07-31-2024,07-31-2025,,12,197.19000,16.43250,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","WINTERHAVEN SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600838,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,156.60001,USD,08-01-2023,07-31-2024,82672545,37586355,7696745.01,13.05000,07-31-2024,07-31-2025,,12,164.42999,13.70250,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CHIEF JOSEPH ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600883,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,322.79999,USD,08-01-2023,07-31-2024,82672814,37586356,7696745.01,26.90000,07-31-2024,07-31-2025,,12,355.56000,29.62974,10.15000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ALAMEDA ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600907,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,323.39999,USD,08-01-2023,07-31-2024,82672988,37586357,7696745.01,26.95000,07-31-2024,07-31-2025,,12,339.57001,28.29750,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","RICHMOND ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600893,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,195.60001,USD,08-01-2023,07-31-2024,82672881,37586358,7696745.01,16.30000,07-31-2024,07-31-2025,,12,205.38000,17.11500,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","BOISE-ELIOT/HUMBOLDT LIB","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600864,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,181.20000,USD,08-01-2023,07-31-2024,82672703,37586359,7696745.01,15.10000,07-31-2024,07-31-2025,,12,190.25999,15.85500,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","KING ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600908,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,187.20000,USD,08-01-2023,07-31-2024,82672997,37586360,7696745.01,15.60000,07-31-2024,07-31-2025,,12,196.56000,16.38000,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SABIN ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3600878,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,172.20000,USD,08-01-2023,07-31-2024,82672788,37586361,7696745.01,14.35000,07-31-2024,07-31-2025,,12,180.81000,15.06750,5.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","WOODLAWN SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3602262,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674389,37586362,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","PROFESSIONAL LIB","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3602513,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674545,37586363,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NOVEL SETS LIB","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3634052,3602363,Latest,ACTIVE,46942A,"DISTRICT MEMBER RESOURCE MANAGER LICENSE",73164P,"RESOURCE MANAGER","DESTINY DISTRICT MEMBER",ONPREM,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674424,37586364,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","INSTRUCTIONAL RESOURCE CTR","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
