"PARENT_ACCOUNT_NUMBER","ACCOUNT_NUMBER","INSTANCE_STATUS","SUPPORT_STATUS","ITEMNO","ITEM_DESCRIPTION","SUPPORT_ITEMNO","PRODLINE","PRODFAMILY","PLATFORM","CONTRACT_NUMBER","CONTRACT_ID","CONTRACT_ORG","CONTRACT_INV_ORGID","CONTRACT_INV_ORG","CUST_PO_NUMBER","PRICE_UNIT","CURRENCY_CODE","START_DATE","END_DATE","SVC_LINE_ID","INSTANCE_ID","QUOTE","SELLING_PRICE","CURRENT_EXPRN_DATE","NEW_EXPRN_DATE","STUDENT_COUNT","CONTRACT_MONTHS","NEW_YRLY_PRICE","NEW_MTHLY_PRICE","UPLIFT_PCT","RENEWAL_OPP_TYPE","SOLD_TO_ORG_ID","INVOICE_TO_ORG_ID","SHIP_TO_ORG_ID","ORDER_NUMBER","DESCRIPTION","OWNER_CUSTOMER","PARENT_CUSTOMER","SOLDTO_NUM","SOLDTO_CUSTOMER","BILLTO_NUM","BILLTO_CUSTOMER","SHIPTO_NUM","SHIPTO_CUSTOMER","RN","AUTORENEW","PER_STUDENT_PRICE","CON_LINE_LAST_UPDATED","SOLDTO_INST_TYPE"
"3246450","3202628","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291825,"36147881","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","HUNTERS CRK ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3245890","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291904,"36147885","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","JACKSONVILLE HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3204356","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291850,"37834323","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ONSLOW EARLY CLG HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3200786","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291761,"36147856","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SWANSBORO HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3278620","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291981,"36147858","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SWANSBORO MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3200788","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291772,"36147861","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","WHITE OAK HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3255568","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291963,"36147864","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SILVERDALE ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3245884","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291898,"36147871","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CLYDE ERWIN ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3245790","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291885,"36147857","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","BELL FORK ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3244826","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291872,"36147872","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","DIXON ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3244828","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291876,"36147873","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","DIXON HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202257","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291794,"36147877","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","QUEENS CRK ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3200784","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291753,"36147879","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","RICHLANDS HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202191","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291781,"36147883","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","JACKSONVILLE COMMONS ELEM","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202840","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291836,"36147886","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MEADOWVIEW ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246435","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291909,"36147888","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NORTHWOODS PK MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202471","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291799,"36147891","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NORTHSIDE HIGH SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3204536","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",571.48,"USD","05-01-2023","03-31-2024",82291865,"44448413","7675529.01",51.95273,"03-31-2024","03-31-2025","",11,623.43,51.95273,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CLEAR VIEW ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"05-01-2023","DISTRICT OPERATED"
"3246450","3268253","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291971,"36147860","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","TREXLER MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246459","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291930,"36147876","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","PARKWOOD ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246451","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291929,"36147882","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","HUNTERS CRK MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202270","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291798,"36147889","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ONSLOW CO LRNG CTR","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3204416","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291852,"39969564","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","REGIONAL SKILLS CTR","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3204477","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291853,"42467119","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ONSLOW K-12 VIRTUAL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3204510","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291860,"43396112","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ONSLOW VIRTUAL ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202256","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291787,"36147863","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SAND RIDGE ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202926","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291846,"36147867","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","STATESIDE ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3245800","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291893,"36147869","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","BLUE CREEK ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202580","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291816,"36147870","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","CAROLINA FOREST ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3200783","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291745,"36147874","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NORTHWOODS ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202631","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291833,"36147884","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","JACKSONVILLE COMMONS MDL","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246479","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291958,"36147859","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","THOMPSON EARLY CHILDHOOD CTR","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246476","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291942,"36147866","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","SOUTHWEST MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3246450","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291923,"36147875","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","ONSLOW CO SCH DIST","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3200782","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291739,"36147887","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","MORTON ELEM SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
"3246450","3202599","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W1042626",11146935,"FSS",85,"FSS","304939",670.18,"USD","04-01-2023","03-31-2024",82291817,"36147890","7675529.01",55.84833,"03-31-2024","03-31-2025","",12,670.18,55.84833,0,"DOMESTIC",45265,128551,128552,2461560,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","NEW BRIDGE MDL SCH","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST","3246450","ONSLOW CO SCH DIST",1,"N",,"04-01-2023","DISTRICT OPERATED"
